DATAFLOW,FREQ,REF_AREA,DATA_TYPE,TURNOVER_CLASS,AWU_CLASS,LEGAL_FORM,MANAGEMENT_FORM,TYPE_OF_FARMING,PURPOSE_AGRIC_ACTIVITY,ECON_ACTIVITY_NACE_2007,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_TURNOVER_CLASS,NOTE_AWU_CLASS,NOTE_LEGAL_FORM,NOTE_MANAGEMENT_FORM,NOTE_TYPE_OF_FARMING,NOTE_PURPOSE_AGRIC_ACTIVITY,NOTE_ECON_ACTIVITY_NACE_2007,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITG1,FARMS_TURNMIN15,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,49499,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITG1,FARMS_TURNMIN15_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,9.7,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITG1,HO,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,215454,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITG1,HOPV,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,13.7,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITG1,PRODUCT_AVPFARM_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,16957,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITG1,PRODUCT_MIL_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,3653,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITG1,PRODUCTION_PERAWU_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,34448,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITG1,R034PRODUCT_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,8,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITG2,AWU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,34999,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITG2,AWU_AVPFARM,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,0.6,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITG2,AWU_EMP,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,3365,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITG2,AWU_EMP_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,1.7,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITG2,AWU_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,4.1,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITG2,FARMS_TURNMIN15,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,21152,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITG2,FARMS_TURNMIN15_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,4.1,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITG2,HO,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,60406,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITG2,HOPV,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,3.8,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITG2,PRODUCT_AVPFARM_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,23696,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITG2,PRODUCT_MIL_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,1431,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITG2,PRODUCTION_PERAWU_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,40897,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITG2,R034PRODUCT_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,3.1,,,,,,,,,,,,,,,
