DATAFLOW,FREQ,REF_AREA,DATA_TYPE,TYPE_OF_CROP,DESTINATION_WINEGRAPES,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_TYPE_OF_CROP,NOTE_DESTINATION_WINEGRAPES,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,FALLAND,ALL,2023,-6.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,FALLAND,ALL,2024,3.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,FLOWNDORNA,ALL,2014,5.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,FLOWNDORNA,ALL,2015,3.6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,FLOWNDORNA,ALL,2016,5.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,FLOWNDORNA,ALL,2017,-9.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,FLOWNDORNA,ALL,2018,-4.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,FLOWNDORNA,ALL,2019,-14.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,FLOWNDORNA,ALL,2020,-1.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,FLOWNDORNA,ALL,2021,-2.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,FLOWNDORNA,ALL,2022,-9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,FLOWNDORNA,ALL,2023,-2.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,FLOWNDORNA,ALL,2024,2.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,FORAGE_TEMP,ALL,2015,-3.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,FORAGE_TEMP,ALL,2016,1.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,FORAGE_TEMP,ALL,2017,2.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,FORAGE_TEMP,ALL,2018,0.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,FORAGE_TEMP,ALL,2019,-1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,FORAGE_TEMP,ALL,2020,-2.6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,FORAGE_TEMP,ALL,2021,-2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,FORAGE_TEMP,ALL,2022,-18.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,FORAGE_TEMP,ALL,2023,-7.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,FORAGE_TEMP,ALL,2024,9.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,FORAIZE,ALL,2010,-2.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,FORAIZE,ALL,2011,-2.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,FORAIZE,ALL,2013,-11.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,FORAIZE,ALL,2014,-3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,FORAIZE,ALL,2015,-7.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,FORAIZE,ALL,2016,-0.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,FORAIZE,ALL,2017,3.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,FORAIZE,ALL,2018,0.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,FORAIZE,ALL,2019,-2.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,FORAIZE,ALL,2020,-1.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,FORAIZE,ALL,2021,-0.6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,FORAIZE,ALL,2022,-3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,FORAIZE,ALL,2023,-18.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,FORAIZE,ALL,2024,-0.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,FRESUMES,ALL,2014,7.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,FRESUMES,ALL,2015,-33.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,GRAIZE,ALL,2010,-4.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,GRAIZE,ALL,2011,1.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,GRAIZE,ALL,2012,-2.08,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,GRAIZE,ALL,2013,-1.77,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,GRAIZE,ALL,2014,-1.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,GRAIZE,ALL,2015,-9.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,GRAIZE,ALL,2016,-3.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,KIDNANSAND,ALL,2010,17,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,KIDNANSAND,ALL,2011,-6.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,KIDNANSAND,ALL,2012,5.09,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,KIDNANSAND,ALL,2013,-41.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,KIDNANSAND,ALL,2014,-0.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,KIDNANSAND,ALL,2015,29,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,KITGAR,ALL,2018,-14.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,KITGAR,ALL,2019,0.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,KITGAR,ALL,2020,0.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,KITGAR,ALL,2021,-3.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,KITGAR,ALL,2022,-0.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,KITGAR,ALL,2023,1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,KITGAR,ALL,2024,3.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,MAIZE,ALL,2017,1.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,MAIZE,ALL,2018,-1.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,MAIZE,ALL,2019,0.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,MAIZE,ALL,2020,-2.6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,MAIZE,ALL,2021,-0.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,MAIZE,ALL,2022,-3.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,MAIZE,ALL,2023,-3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,MAIZE,ALL,2024,-12.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,OATS,ALL,2010,-49.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,OATS,ALL,2011,74.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,OATS,ALL,2012,-29.68,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,OATS,ALL,2013,8.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,OATS,ALL,2014,-7.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,OATS,ALL,2015,-13.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,OATS,ALL,2016,17,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,OATS,ALL,2017,7.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,OATS,ALL,2018,-10.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,OATS,ALL,2019,3.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,OATS,ALL,2020,7.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,OATS,ALL,2021,-14.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,OATS,ALL,2022,-0.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,OATS,ALL,2023,20.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,OATS,ALL,2024,13.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,OTHEETEMPO,ALL,2010,10.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,OTHEETEMPO,ALL,2011,1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,OTHEETEMPO,ALL,2012,2.94,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,OTHEETEMPO,ALL,2013,4.84,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,OTHEETEMPO,ALL,2014,-2.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,OTHEETEMPO,ALL,2015,0.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,OTHEETEMPO,ALL,2016,3.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,OTHEETEMPO,ALL,2017,1.6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,OTHEETEMPO,ALL,2018,0.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,OTHEETEMPO,ALL,2019,-0.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,OTHEETEMPO,ALL,2020,-3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,OTHEETEMPO,ALL,2021,-2.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,OTHEETEMPO,ALL,2022,-27.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,OTHEETEMPO,ALL,2023,-0.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,OTHESHVEGE,ALL,2014,-6.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,OTHESHVEGE,ALL,2015,-39.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,OTLAND,ALL,2019,-0.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,OTLAND,ALL,2020,-0.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,OTLAND,ALL,2021,-3.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,OTLAND,ALL,2022,1.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,OTLAND,ALL,2023,-2.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,OTLAND,ALL,2024,-4.6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,PCROPS,ALL,2018,4.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,PCROPS,ALL,2019,2.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,PCROPS,ALL,2020,-0.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,PCROPS,ALL,2021,-0.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,PCROPS,ALL,2022,0.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,PCROPS,ALL,2023,0.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,PCROPS,ALL,2024,-5.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,PEA,ALL,2010,12.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,PEA,ALL,2011,114.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,PEA,ALL,2012,74.91,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,PEA,ALL,2013,220,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,PEA,ALL,2014,9.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,PEAEAS,ALL,2015,-20.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,PGRAPM,ALL,2018,-3.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,PGRAPM,ALL,2019,0.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,PGRAPM,ALL,2021,0.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,PGRAPM,ALL,2022,-0.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,PGRAPM,ALL,2023,0.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,PGRAPM,ALL,2024,-3.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,POTAT,ALL,2014,-10.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,POTAT,ALL,2016,-8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,POTAT,ALL,2017,14.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,POTAT,ALL,2018,-10.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,POTAT,ALL,2019,-9.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,POTAT,ALL,2020,24.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,POTAT,ALL,2021,-15.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,POTAT,ALL,2022,-10.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,POTAT,ALL,2023,-8.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,POTAT,ALL,2024,6.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,PULSEO,ALL,2014,13.6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,PULSEO,ALL,2015,1.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,RAPE,ALL,2010,-33.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,RAPE,ALL,2011,-38.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,RAPE,ALL,2012,-33.35,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,RAPE,ALL,2013,35.71,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,RAPE,ALL,2014,-15.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,RAPETR,ALL,2015,25,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,RAPETR,ALL,2016,19.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,RAPETR,ALL,2017,-8.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,RAPETR,ALL,2018,17.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,RAPETR,ALL,2019,-4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,RAPETR,ALL,2020,10.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,RAPETR,ALL,2021,24.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,RAPETR,ALL,2022,-19.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,RAPETR,ALL,2023,24.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,RAPETR,ALL,2024,4.6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,RICE,ALL,2014,-5.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,RICE,ALL,2015,1.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,RICE,ALL,2016,3.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,RICE,ALL,2017,0.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,RICE,ALL,2018,-4.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,RICE,ALL,2019,-10.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,RICE,ALL,2020,0.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,RICE,ALL,2021,-0.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,RICE,ALL,2022,-1.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,RICE,ALL,2023,-1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,RICE,ALL,2024,-17.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,SORGH,ALL,2014,-7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,SORGH,ALL,2015,-3.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,SOYA,ALL,2010,3.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,SOYA,ALL,2011,11.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,SOYA,ALL,2012,-10.89,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,SOYA,ALL,2014,3.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,SOYA,ALL,2015,25.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,SOYA,ALL,2016,-2.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,SOYA,ALL,2017,-6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,SOYA,ALL,2018,1.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,SOYA,ALL,2019,-8.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,SOYA,ALL,2020,-10.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,SOYA,ALL,2021,-15.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,SOYA,ALL,2022,7.6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,SOYA,ALL,2023,-18.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,SOYA,ALL,2024,-8.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,SUNFLO,ALL,2014,-1.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,SUNFLO,ALL,2015,-10.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,SUNFLO,ALL,2016,-6.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,SUNFLO,ALL,2017,9.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,SUNFLO,ALL,2018,20.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,SUNFLO,ALL,2019,11.3,,,,,,,,,,
